,Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
575,12,3,1,0.2508833922261484,9.49301392269684,0,0,0.2549513724206101,4,0,3,1,2
576,16,4,5,0.1943462897526502,11.50657735831005,1,0,0.2549513724206101,3,0,9,1,2
577,10,1,7,0.4770318021201414,11.862769612046066,0,1,0.14033919308945292,3,4,8,2,2
578,11,1,5,0.4770318021201414,11.887251546940472,0,0,0.14033919308945292,3,4,9,2,2
579,4,3,3,0.5335689045936397,10.594313360795072,0,0,0.19332617576391958,3,0,8,0,1
580,12,3,1,0.26855123674911663,9.93914036985058,0,1,0.2549513724206101,4,0,3,1,2
581,4,3,3,0.42756183745583043,10.89180021486258,0,0,0.037693609068564726,2,3,0,1,2
582,7,3,1,0.2826855123674912,10.55342238395318,0,0,0.28657482859970135,1,0,5,1,2
583,4,3,5,0.4381625441696113,11.313402478637911,0,0,0.19332617576391958,3,0,8,2,2
584,4,2,1,0.20141342756183747,9.662536382571954,0,0,0.1699653001205263,4,0,0,1,1
585,11,1,5,0.4770318021201414,11.737306010891048,0,0,0.14033919308945292,3,4,5,2,2
586,7,1,5,0.4770318021201414,11.2874471903093,0,1,0.14033919308945292,3,4,8,2,2
587,10,4,4,0.2508833922261484,11.397934727218958,0,1,0.2549513724206101,3,0,8,1,2
588,10,3,4,0.5335689045936397,10.38737929394203,1,0,0.037693609068564726,3,4,0,1,2
589,2,1,3,0.7208480565371026,11.454295851800008,0,1,0.14033919308945292,2,4,5,2,2
590,2,0,3,0.5335689045936397,10.580858947180335,1,0,0.037693609068564726,2,4,0,1,2
591,10,3,4,0.5335689045936397,10.83096982484206,0,0,0.19332617576391958,0,0,9,0,2
592,4,0,1,0.24734982332155478,10.37747822295932,1,0,0.1699653001205263,4,0,5,1,2
593,15,3,5,0.6395759717314489,11.413356147904066,0,0,0.19332617576391958,3,4,5,2,2
594,10,3,1,0.7455830388692579,10.246549458090431,0,0,0.14033919308945292,1,3,0,1,1
595,10,3,3,0.5653710247349825,10.104611236292678,0,0,0.037693609068564726,1,4,0,1,2
596,10,0,3,0.24028268551236756,11.588886005772771,1,1,0.28657482859970135,3,0,9,1,2
597,10,3,3,0.3568904593639577,11.271296098981416,0,1,0.2549513724206101,2,0,8,1,2
598,4,0,3,0.22968197879858662,11.396139931642937,1,0,0.3270528525089382,2,0,8,1,2
599,4,5,3,0.48409893992932873,11.450333208630004,1,0,0.19332617576391958,3,0,8,2,2
600,7,3,3,0.40636042402826866,11.081347155713406,0,0,0.19332617576391958,3,0,8,1,2
601,7,3,1,0.4982332155477033,10.480567504600335,0,0,0.037693609068564726,1,3,0,1,2
602,0,3,1,0.32155477031802127,9.771618776997505,0,0,0.2549513724206101,4,0,0,1,2
603,11,1,5,0.4770318021201414,11.671319016786894,0,0,0.14033919308945292,3,4,5,2,2
604,4,3,1,0.5265017667844524,10.11759843181949,0,0,0.037693609068564726,1,4,0,0,1
605,11,1,5,0.3922261484098941,11.715790550995315,0,0,0.7325466465099628,3,5,8,2,2
606,16,3,3,0.5335689045936397,11.219074000897615,0,1,0.19332617576391958,3,0,8,1,2
607,10,3,2,0.6042402826855124,10.310615277730191,0,0,0.19332617576391958,2,4,0,1,2
608,10,0,3,0.46289752650176685,11.144911042902732,1,1,0.19332617576391958,3,0,8,1,2
609,0,3,1,0.32155477031802127,9.83063294843456,0,0,0.08153222667435767,4,0,0,1,2
610,10,3,7,0.6395759717314489,12.472347407870709,0,1,0.7325466465099628,4,0,11,2,2
611,4,1,5,0.6713780918727915,10.754357300416876,0,0,0.19332617576391958,3,4,0,2,2
612,4,3,1,0.5265017667844524,10.071160338072124,0,0,0.037693609068564726,1,4,0,1,1
613,4,3,1,0.5512367491166078,9.858883414720411,0,0,0.037693609068564726,1,4,0,1,1
614,4,3,1,0.4381625441696113,10.742904151497523,0,0,0.037693609068564726,2,3,0,1,1
615,2,1,3,0.8162544169611308,11.038609189620306,0,0,0.14033919308945292,3,4,5,2,2
616,4,3,1,0.5265017667844524,10.319441460358464,0,0,0.19332617576391958,2,0,5,0,1
617,7,4,3,0.40636042402826866,11.211900368986475,0,0,0.19332617576391958,3,0,9,1,2
618,11,1,5,0.795053003533569,11.702152960779438,0,0,0.19332617576391958,3,4,8,2,2
619,0,0,1,0.19787985865724386,9.91309723131456,1,1,0.1699653001205263,4,0,0,1,1
620,7,3,3,0.5724381625441697,11.00021005668577,0,0,0.08153222667435767,2,0,8,1,2
621,10,3,3,0.3392226148409895,11.265171547683302,0,0,0.2549513724206101,2,0,8,1,2
622,4,3,1,0.5335689045936397,10.629713546415353,0,0,0.19332617576391958,2,4,0,0,2
623,5,3,3,0.5335689045936397,10.658921971998408,0,0,0.037693609068564726,2,0,8,1,2
624,7,3,1,0.4204946996466431,10.812893840917726,0,0,0.037693609068564726,2,3,0,1,2
625,10,3,3,0.5335689045936397,10.776844060703754,0,0,0.19332617576391958,3,4,0,2,2
626,12,3,0,0.2508833922261484,9.452024578163645,0,0,0.2549513724206101,4,0,0,1,2
627,10,3,1,0.5335689045936397,10.12402932214978,0,0,0.19332617576391958,2,0,5,1,1
628,2,0,2,0.28621908127208484,10.435481129939486,1,0,0.28657482859970135,2,4,0,1,2
629,4,3,3,0.46289752650176685,11.482152806302976,0,0,0.19332617576391958,3,0,8,2,2
630,2,4,5,0.14487632508833928,11.525170191386666,0,0,0.2549513724206101,3,0,9,1,2
631,4,1,5,0.6819787985865725,11.274682488942933,0,0,0.19332617576391958,3,4,8,2,2
632,10,3,1,0.3922261484098941,10.695781181367428,0,0,0.19332617576391958,2,0,8,1,2
633,10,3,1,0.5335689045936397,10.336863503805128,0,0,0.19332617576391958,1,4,0,2,2
634,2,3,3,0.46289752650176685,9.964522443121997,0,0,0.037693609068564726,4,4,0,1,2
635,2,3,3,0.4593639575971732,10.785284424941176,0,0,0.19332617576391958,2,4,0,2,2
636,4,4,3,0.1908127208480566,11.508719833687696,1,0,0.7082209109875846,2,0,8,1,2
637,10,3,0,0.25795053003533575,9.49301392269684,0,0,0.08153222667435767,4,0,0,1,2
638,10,0,3,0.24028268551236756,11.44716312967751,1,1,0.28657482859970135,3,0,8,1,2
639,4,3,5,0.48409893992932873,11.758368289071829,1,0,0.7325466465099628,3,0,11,2,2
640,10,1,3,0.6395759717314489,10.9867750135825,0,1,0.19332617576391958,3,4,5,2,2
641,7,3,3,0.6749116607773853,10.23111911098328,0,0,0.06645077088249762,0,4,0,0,2
642,10,4,5,0.15901060070671377,11.779404329770909,0,1,0.2549513724206101,3,0,9,1,2
643,2,1,3,0.6395759717314489,11.039464987704202,0,1,0.19332617576391958,3,4,0,2,1
644,0,3,1,0.6042402826855124,10.084808608996498,0,0,0.037693609068564726,1,3,0,1,2
645,10,3,1,0.2614840989399294,9.588689132620203,0,0,0.08153222667435767,4,0,0,1,2
646,0,4,3,0.3922261484098941,10.79884714858782,0,1,0.2549513724206101,2,0,8,1,2
647,14,1,5,0.44522968197879864,11.838443060873624,0,0,0.2549513724206101,3,0,8,2,2
648,16,3,3,0.18021201413427565,11.076412935176185,0,0,0.28657482859970135,2,0,8,1,2
649,10,4,3,0.2367491166077739,11.343269598606504,0,1,0.3270528525089382,3,0,8,1,2
650,2,1,7,0.4770318021201414,11.912578515747589,0,1,0.14033919308945292,3,0,9,2,2
651,0,1,3,0.6042402826855124,10.53941655276426,0,0,0.19332617576391958,2,4,0,2,1
652,4,4,3,0.18021201413427565,11.254810893751282,0,0,0.28657482859970135,2,0,8,1,2
653,11,1,3,0.5335689045936397,11.058781074545012,0,0,0.19332617576391958,3,4,5,2,2
654,7,3,1,0.4134275618374559,9.875184369674535,0,0,0.037693609068564726,1,3,0,1,1
655,16,3,3,0.46289752650176685,10.945351696133724,0,1,0.19332617576391958,2,3,0,1,2
656,4,3,3,0.5335689045936397,10.79884714858782,0,0,0.19332617576391958,3,0,8,0,2
657,4,3,5,0.5335689045936397,11.009948956147635,0,0,0.19332617576391958,3,5,8,0,2
658,10,1,3,0.9257950530035337,11.06229896074271,0,1,0.19332617576391958,3,4,5,2,2
659,4,1,7,0.4770318021201414,12.029883488676532,0,1,0.6265726811610295,3,4,9,2,2
660,4,3,3,0.3074204946996467,11.089517135798168,0,0,0.2549513724206101,2,0,8,1,2
661,10,3,1,0.5335689045936397,10.013431946154272,0,0,0.037693609068564726,4,3,0,1,2
662,10,3,1,0.5335689045936397,10.25782777312814,0,0,0.19332617576391958,2,3,0,1,2
663,7,3,2,0.4770318021201414,10.265276597141131,0,0,0.19332617576391958,1,4,0,0,2
664,11,1,3,0.7102473498233217,11.27992228688911,0,0,0.14033919308945292,3,4,5,2,2
665,16,3,1,0.4982332155477033,10.186161103256786,0,0,0.037693609068564726,1,0,5,1,2
666,4,3,3,0.48409893992932873,10.837272366712863,0,0,0.19332617576391958,2,4,0,1,2
667,7,3,3,0.4982332155477033,10.588945244611692,0,0,0.19332617576391958,3,4,0,0,2
668,16,3,3,0.46289752650176685,11.11283946349252,0,1,0.19332617576391958,2,0,8,1,2
669,0,3,1,0.4982332155477033,9.99658437558166,0,0,0.037693609068564726,1,0,5,1,1
670,13,4,3,0.19858657243816255,11.508104342010856,1,0,0.42102651334753777,3,0,8,1,2
671,10,3,3,0.42756183745583043,10.682362236272311,0,0,0.19332617576391958,2,4,5,0,2
672,10,0,3,0.21554770318021207,10.916751081300507,1,1,0.28657482859970135,2,0,8,1,2
673,10,3,1,0.5335689045936397,9.83063294843456,0,0,0.037693609068564726,0,0,5,0,2
674,7,0,1,0.33215547703180215,10.525211768465944,1,1,0.2549513724206101,1,0,5,2,2
675,11,1,5,0.6042402826855124,11.14105450129298,0,0,0.19332617576391958,3,4,8,2,2
676,2,4,3,0.14487632508833928,11.009948956147635,0,0,0.2549513724206101,2,0,8,1,2
677,7,0,3,0.2508833922261484,10.180118788800824,1,0,0.1699653001205263,4,0,0,1,1
678,9,4,3,0.14134275618374562,11.715790550995315,0,1,0.19332617576391958,3,0,9,1,2
679,0,1,5,0.6395759717314489,11.144911042902732,0,0,0.19332617576391958,2,0,8,2,2
680,11,1,3,0.5335689045936397,10.8812140971224,0,0,0.19332617576391958,2,0,8,2,2
681,2,3,1,0.4134275618374559,10.013431946154272,0,0,0.037693609068564726,4,0,5,1,2
682,4,1,5,0.8904593639575973,11.601643784304514,0,0,0.19332617576391958,2,4,5,2,2
683,7,3,1,0.6395759717314489,10.525211768465944,0,1,0.14033919308945292,1,0,8,0,2
684,10,0,3,0.17667844522968199,11.288114524334732,1,1,0.28657482859970135,3,0,9,1,2
685,4,1,5,0.9893992932862192,11.917834418453076,0,0,0.19332617576391958,3,4,8,2,2
686,7,3,1,0.4134275618374559,10.393289544363068,0,0,0.037693609068564726,2,3,0,0,2
687,4,3,1,0.5335689045936397,10.277575423651992,0,0,0.037693609068564726,1,4,0,0,2
688,7,3,2,0.6925795053003534,10.319441460358464,0,1,0.14033919308945292,0,5,0,0,2
689,10,3,1,0.4982332155477033,9.73761240901231,0,0,0.037693609068564726,4,3,0,1,2
690,0,3,1,0.26855123674911663,9.902487052202543,0,0,0.08153222667435767,4,0,0,1,1
691,10,3,1,0.3568904593639577,10.525211768465944,0,0,0.2549513724206101,2,0,8,1,2
692,7,5,3,0.8657243816254419,11.529366637136484,0,0,0.14033919308945292,3,3,0,2,2
693,10,0,3,0.25795053003533575,11.834974180925718,1,0,0.45523326155485483,3,0,8,1,2
694,16,3,3,0.28621908127208484,10.85594510841814,0,1,0.28657482859970135,2,0,8,1,2
695,0,2,1,0.2508833922261484,9.570272405833974,0,0,0.1699653001205263,4,0,0,1,2
696,10,0,5,0.24381625441696111,11.442360501250736,1,0,0.2549513724206101,3,0,9,1,2
697,2,0,1,0.18021201413427565,10.481345086360362,1,0,0.3270528525089382,4,0,0,1,1
698,16,4,5,0.2367491166077739,11.512991062818642,1,0,0.28657482859970135,3,0,9,1,2
699,7,3,1,0.4982332155477033,10.510802297245792,0,1,0.19332617576391958,3,3,0,0,2
700,4,1,3,0.6607773851590107,10.683645110085203,0,0,0.19332617576391958,2,4,0,2,2
701,10,3,1,0.5335689045936397,9.964522443121997,0,0,0.19332617576391958,0,0,8,0,2
702,10,3,3,0.5335689045936397,10.03701794516015,0,0,0.037693609068564726,0,4,0,0,2
703,10,3,1,0.4982332155477033,10.407616483423654,0,0,0.19332617576391958,2,5,0,1,2
704,10,3,1,0.42756183745583043,10.084808608996498,0,0,0.037693609068564726,1,3,0,1,1
705,4,3,3,0.5265017667844524,10.653903140886465,0,0,0.19332617576391958,2,0,8,1,2
706,0,0,3,0.32155477031802127,10.882315804880689,1,1,0.28657482859970135,2,0,8,1,2
707,10,5,5,0.5265017667844524,11.50120100127367,0,0,0.19332617576391958,3,0,9,2,2
708,10,3,3,0.3922261484098941,11.058109595587434,0,0,0.2549513724206101,2,0,8,1,2
709,7,3,2,0.7137809187279153,10.460211528926417,0,1,0.14033919308945292,0,5,0,0,2
710,10,1,3,0.6395759717314489,11.105659536357711,0,1,0.19332617576391958,3,4,5,2,2
711,4,3,3,0.3356890459363958,10.968576149165091,0,0,0.2549513724206101,2,0,8,2,1
712,4,3,3,0.4558303886925795,10.56311104105693,0,0,0.19332617576391958,2,4,0,1,1
713,2,3,1,0.28621908127208484,9.672654512737536,0,0,0.2549513724206101,4,0,0,1,2
714,4,3,5,0.4381625441696113,11.238652353231751,0,0,0.19332617576391958,2,0,9,1,2
715,10,3,3,0.41696113074204955,10.729080621774308,0,1,0.2549513724206101,2,0,8,2,2
716,4,3,3,0.42756183745583043,11.047982926769505,0,0,0.19332617576391958,2,0,8,1,2
717,10,3,1,0.530035335689046,9.672654512737536,0,0,0.037693609068564726,0,3,0,0,2
718,12,3,1,0.2508833922261484,9.555290852218356,0,1,0.2716569227763896,4,1,0,1,2
719,7,3,3,0.6855123674911661,11.065637862008224,0,0,0.14033919308945292,3,0,8,2,2
720,10,4,3,0.1696113074204947,11.406054689443872,0,1,0.45523326155485483,3,0,9,1,2
721,7,0,3,0.31448763250883405,10.704907085240231,1,1,0.10402835939311988,2,0,8,1,2
722,10,4,3,0.22261484098939935,11.288114524334732,0,1,0.2549513724206101,2,0,8,1,2
723,4,1,7,0.4770318021201414,12.1806155047626,0,0,0.6265726811610295,3,4,11,2,2
724,11,1,3,0.7102473498233217,11.182294337407903,0,0,0.14033919308945292,3,4,5,2,2
725,10,3,1,0.42756183745583043,10.169762314876662,0,0,0.037693609068564726,2,4,0,1,1
726,4,3,3,0.5335689045936397,10.55342238395318,0,0,0.19332617576391958,2,4,5,0,2
727,4,0,1,0.36042402826855124,10.450993742936223,1,0,0.28657482859970135,1,4,0,1,2
728,4,3,3,0.5759717314487632,10.354869672690878,0,0,0.037693609068564726,2,4,0,0,1
729,7,3,1,0.4982332155477033,10.167923515707006,0,0,0.19332617576391958,0,4,0,0,2
730,0,1,5,0.4770318021201414,11.543423631696015,0,1,0.14033919308945292,3,4,5,2,2
731,4,3,4,0.5512367491166078,10.450993742936223,0,0,0.037693609068564726,2,4,0,1,2
732,7,3,2,0.4982332155477033,10.452533389121816,0,0,0.19332617576391958,0,4,5,0,2
733,0,3,1,0.6042402826855124,10.301710499387234,0,0,0.037693609068564726,2,3,0,1,2
734,10,3,3,0.26501766784452296,10.842494310694017,0,1,0.28657482859970135,2,0,8,1,2
735,10,3,1,0.4098939929328623,10.633572072102885,0,0,0.19332617576391958,3,4,0,1,2
736,7,5,5,0.6749116607773853,11.76667053684216,0,0,0.19332617576391958,3,0,8,2,2
737,4,0,3,0.30388692579505305,10.46628456073464,1,0,0.28657482859970135,2,4,0,1,2
738,11,1,5,0.3922261484098941,11.6226216177553,0,0,0.19332617576391958,3,4,8,2,2
739,0,3,1,0.6042402826855124,9.993667504286536,0,0,0.037693609068564726,1,3,0,1,2
740,4,3,3,0.46289752650176685,11.071454247329664,0,0,0.19332617576391958,3,4,5,2,2
741,4,3,3,0.46289752650176685,10.475348066887989,0,0,0.037693609068564726,1,0,8,1,2
742,16,3,3,0.19787985865724386,11.311846686253432,1,1,0.2549513724206101,2,0,8,1,2
743,10,0,3,0.3568904593639577,10.882315804880689,1,0,0.2549513724206101,2,0,8,1,2
744,10,5,5,0.6395759717314489,12.076935697460716,0,1,0.7325466465099628,3,0,11,2,2
745,0,3,0,0.34982332155477036,9.77465368069266,0,0,0.08153222667435767,4,0,0,1,1
746,15,4,5,0.042402826855123726,11.383485348791732,0,0,0.28657482859970135,3,0,8,1,2
747,7,3,3,0.4134275618374559,10.265276597141131,0,0,0.19332617576391958,1,0,8,1,2
748,4,3,3,0.32155477031802127,11.002618186839925,0,0,0.08153222667435767,2,0,8,1,2
749,7,5,5,0.8162544169611308,12.362417715920367,0,1,0.14033919308945292,4,0,8,2,2
750,10,2,1,0.2508833922261484,10.138875830266777,1,0,0.1699653001205263,4,0,5,1,2
751,7,3,3,0.40636042402826866,11.525170191386666,0,0,0.19332617576391958,2,0,8,1,2
752,2,3,1,0.6219081272084807,10.336863503805128,0,0,0.037693609068564726,2,4,0,2,1
753,10,4,1,0.3568904593639577,10.974983493740094,0,0,0.2549513724206101,2,0,6,1,2
754,2,3,1,0.5936395759717316,10.720679721736714,0,0,0.037693609068564726,3,0,8,1,2
755,10,0,3,0.21554770318021207,11.064804181259648,1,1,0.7082209109875846,2,0,8,1,2
756,7,3,3,0.5335689045936397,10.977716980635757,0,1,0.19332617576391958,2,4,5,2,2
757,7,5,3,0.6713780918727915,11.328642946747566,0,0,0.19332617576391958,3,0,8,2,2
758,4,1,5,0.4770318021201414,11.937276356672394,0,1,0.7325466465099628,3,4,8,2,2
759,0,3,1,0.4982332155477033,10.370822624347584,0,0,0.037693609068564726,2,0,8,1,2
760,10,1,3,0.6395759717314489,10.93019989111312,0,1,0.19332617576391958,3,4,5,2,2
761,4,4,5,0.17314487632508838,11.503355013953575,0,0,0.3270528525089382,3,0,8,1,2
762,6,4,3,0.14487632508833928,11.32736089528991,1,0,0.5495762907686486,2,0,8,1,1
763,2,4,3,0.18021201413427565,11.004648590381796,0,1,0.7082209109875846,2,0,8,1,2
764,4,3,1,0.3392226148409895,10.71962021254348,0,0,0.10402835939311988,1,3,0,1,2
765,0,3,1,0.32155477031802127,10.460196261867386,0,0,0.10402835939311988,2,0,5,1,2
766,2,3,1,0.7455830388692579,10.12901686366082,0,0,0.0,4,4,0,2,2
767,4,1,5,0.7173144876325089,10.977716980635757,1,1,0.7325466465099628,3,4,5,2,2
768,15,4,3,0.21908127208480568,11.352694739066088,1,0,0.28657482859970135,3,0,8,1,2
769,0,3,1,0.4982332155477033,9.672654512737536,0,0,0.037693609068564726,4,4,0,1,1
770,4,3,5,0.568904593639576,11.049906436113686,0,0,0.19332617576391958,3,0,8,0,2
771,15,0,5,0.36042402826855124,11.470547260182666,1,0,0.2148949945937612,3,0,8,0,2
772,16,3,1,0.3745583038869259,10.90311893251045,0,1,0.08153222667435767,2,0,5,1,2
773,4,1,3,0.6819787985865725,10.977716980635757,0,0,0.19332617576391958,3,4,0,2,2
774,7,4,1,0.20141342756183747,11.101648299531258,0,0,0.13282340927313535,2,0,8,1,2
775,2,0,4,0.568904593639576,10.70777173269934,1,0,0.19332617576391958,3,5,0,2,2
776,10,3,5,0.6395759717314489,11.74620626036131,0,0,0.7325466465099628,3,0,9,2,2
777,0,3,1,0.3922261484098941,10.430759589572256,0,1,0.2549513724206101,1,0,5,1,2
778,14,1,5,0.44522968197879864,11.947682155153789,0,0,0.2549513724206101,3,0,9,2,2
779,2,3,3,0.46289752650176685,10.34185963789476,0,0,0.19332617576391958,4,0,5,1,2
780,4,1,7,0.4770318021201414,12.161134189998078,0,1,0.14033919308945292,3,4,11,2,2
781,2,1,5,0.4770318021201414,11.737731633370338,0,1,0.14033919308945292,3,4,8,2,2
782,16,4,5,0.27561837455830396,11.45090026279887,0,1,0.2549513724206101,3,0,9,2,2
783,10,3,3,0.5335689045936397,9.771618776997505,0,0,0.037693609068564726,4,4,0,1,1
784,10,4,5,0.3568904593639577,11.715790550995315,0,0,0.2549513724206101,3,0,9,1,2
785,11,1,5,0.32155477031802127,11.520422094890591,0,1,0.2549513724206101,3,4,8,2,2
786,11,1,3,0.5335689045936397,10.968576149165091,0,0,0.19332617576391958,2,4,5,2,2
787,10,1,1,0.6042402826855124,10.882315804880689,0,1,0.19332617576391958,3,4,0,2,2
788,0,1,5,0.4770318021201414,11.715790550995315,0,1,0.14033919308945292,3,4,8,2,2
789,4,1,3,0.6819787985865725,10.868202667404224,0,0,0.19332617576391958,2,0,8,2,2
790,2,1,3,0.5477031802120143,11.175239371923306,0,0,0.19332617576391958,3,4,5,2,2
791,17,3,1,0.18727915194346292,9.288274273063903,0,0,0.2549513724206101,4,0,0,1,2
792,10,0,3,0.24028268551236756,11.561349847964168,1,1,0.28657482859970135,3,0,9,1,2
793,10,0,3,0.49116607773851595,10.841452101115571,1,0,0.19332617576391958,2,0,8,0,2
794,1,4,3,0.08127208480565376,11.036037392231934,0,1,0.5186774098797948,4,0,0,1,0
795,10,0,3,0.25795053003533575,11.72918457279188,1,1,0.45523326155485483,2,0,8,1,2
796,2,3,1,0.33215547703180215,9.67600459962282,0,0,0.08153222667435767,4,0,0,1,2
797,4,3,3,0.44522968197879864,10.67259527389862,0,0,0.037693609068564726,2,0,5,1,2
798,10,0,3,0.24381625441696111,11.18267988243989,1,1,0.25927400312134924,3,0,8,1,2
799,4,3,3,0.46289752650176685,10.580858947180335,0,0,0.19332617576391958,1,0,8,0,2
800,7,5,3,0.8657243816254419,11.608398104304564,0,0,0.19332617576391958,3,0,8,2,2
801,2,3,3,0.5936395759717316,10.977716980635757,0,0,0.19332617576391958,2,0,8,1,2
802,4,4,3,0.2120141342756184,11.288114524334732,0,0,0.28657482859970135,2,0,8,1,2
803,4,3,3,0.48409893992932873,11.442360501250736,1,0,0.7325466465099628,2,0,8,2,2
804,4,2,1,0.33215547703180215,10.587602061065226,0,0,0.1699653001205263,4,0,5,1,2
805,7,2,3,0.20141342756183747,11.211900368986475,0,0,0.13282340927313535,2,0,8,1,2
806,16,3,1,0.4982332155477033,10.634854945915771,0,0,0.037693609068564726,2,3,0,1,2
807,7,3,3,0.4770318021201414,10.419692282932576,0,0,0.037693609068564726,0,5,0,0,2
808,4,1,5,0.6819787985865725,11.401514683309674,0,0,0.7325466465099628,3,0,9,2,2
809,10,3,1,0.6042402826855124,10.38737929394203,0,0,0.19332617576391958,2,4,0,2,2
810,7,1,4,0.4770318021201414,11.442360501250736,0,1,0.14033919308945292,3,4,0,0,2
811,11,1,5,0.7809187279151943,11.765015592318807,0,0,0.14033919308945292,3,4,9,2,2
812,15,4,3,0.042402826855123726,11.288114524334732,0,0,0.28657482859970135,2,0,8,1,2
813,4,3,3,0.4558303886925795,10.843535435202426,0,0,0.19332617576391958,3,4,0,2,2
814,4,3,3,0.5265017667844524,10.647353436437802,0,0,0.19332617576391958,2,0,8,0,2
815,10,4,3,0.22261484098939935,11.503355013953575,0,0,0.2549513724206101,3,0,8,1,2
816,14,4,5,0.2120141342756184,11.470547260182666,1,1,1.0,3,0,9,1,2
817,7,2,1,0.1908127208480566,9.928804360519916,0,0,0.1699653001205263,4,0,0,1,1
818,4,1,5,0.4770318021201414,11.801613023751164,0,1,0.14033919308945292,3,4,5,2,2
819,4,3,1,0.37809187279151946,10.602278775481158,0,0,0.08153222667435767,2,3,0,1,2
820,10,3,1,0.4982332155477033,10.169762314876662,0,0,0.037693609068564726,1,3,0,1,2
821,16,4,1,0.19787985865724386,10.969494001455322,0,0,0.08153222667435767,2,0,5,1,2
822,10,4,3,0.1554770318021201,11.799206957067089,0,1,0.2549513724206101,3,0,9,1,2
823,11,1,3,0.6042402826855124,11.064804181259648,0,0,0.19332617576391958,2,0,8,2,2
824,10,4,3,0.1554770318021201,11.511924964636645,0,1,0.2549513724206101,2,0,0,1,2
825,16,3,1,0.3745583038869259,10.188167121983652,0,0,0.08153222667435767,4,0,5,1,2
826,2,0,3,0.14487632508833928,11.189329334350775,1,0,0.28657482859970135,2,0,8,1,2
827,4,3,1,0.37809187279151946,10.34717287346399,0,0,0.08153222667435767,1,3,0,1,2
828,0,2,1,0.2332155477031803,9.84767881570755,0,1,0.1699653001205263,4,0,0,1,1
829,0,3,3,0.28621908127208484,10.403666298916727,0,1,0.2549513724206101,1,0,5,1,2
830,14,1,7,0.9893992932862192,12.587882562739948,1,0,0.6265726811610295,3,0,9,2,2
831,10,4,5,0.14487632508833928,11.624777346052769,0,1,0.45523326155485483,3,0,9,1,2
832,2,3,1,0.4982332155477033,10.227464909398025,0,0,0.19332617576391958,2,4,0,2,1
833,10,3,3,0.3568904593639577,11.053902605789805,0,0,0.2549513724206101,2,0,8,1,2
834,10,3,3,0.22261484098939935,11.38409159312676,0,1,0.2549513724206101,2,0,8,1,2
835,4,1,5,0.8904593639575973,11.903833710189655,0,0,0.19332617576391958,3,4,8,2,2
836,2,1,5,0.7809187279151943,11.76667053684216,0,0,0.14033919308945292,3,4,8,2,2
837,16,3,1,0.46289752650176685,10.481345086360362,0,0,0.037693609068564726,1,3,0,1,2
838,10,3,1,0.28621908127208484,9.759386208561873,0,0,0.08153222667435767,4,0,0,1,1
839,2,3,3,0.568904593639576,10.3556835631319,0,0,0.19332617576391958,2,2,0,1,2
840,2,1,5,0.7208480565371026,11.470547260182666,0,0,0.14033919308945292,3,4,9,2,2
841,4,1,7,0.4770318021201414,12.0059347920825,0,1,0.14033919308945292,3,4,9,2,2
842,7,3,3,0.6855123674911661,10.78900562574303,0,0,0.05930027841085672,2,4,0,2,2
843,4,3,3,0.5265017667844524,10.546429982871398,0,0,0.037693609068564726,2,0,5,1,2
844,7,4,3,0.3003533568904594,11.509254736080766,0,0,0.2549513724206101,3,0,9,1,2
845,4,3,1,0.5265017667844524,10.580858947180335,0,0,0.19332617576391958,3,0,8,0,2
846,7,0,1,0.2508833922261484,10.397183294038651,1,0,0.1699653001205263,4,0,0,1,1
847,2,4,3,0.26855123674911663,10.908984051962848,0,1,0.28657482859970135,2,0,9,2,2
848,7,0,3,0.2084805653710248,11.706175092295874,1,0,0.28657482859970135,2,0,8,1,2
849,7,4,3,0.3003533568904594,11.267217235406594,0,0,0.2549513724206101,3,0,9,1,2
850,7,3,1,0.4134275618374559,9.67600459962282,0,0,0.037693609068564726,4,0,5,1,1
851,2,1,5,0.4982332155477033,11.52464373704442,0,0,0.19332617576391958,3,4,5,2,2
852,4,3,3,0.7561837455830389,10.738290533164012,0,0,0.14033919308945292,3,4,0,0,1
853,10,4,3,0.4487632508833923,11.526747893528285,0,1,0.2549513724206101,3,0,8,2,2
854,2,3,3,0.568904593639576,10.643789274649537,0,1,0.19332617576391958,3,0,8,2,2
855,4,3,3,0.42756183745583043,10.826745953725876,0,0,0.19332617576391958,2,0,5,1,2
856,2,3,1,0.46289752650176685,10.082583913974387,0,0,0.037693609068564726,4,4,0,1,2
857,7,0,3,0.2084805653710248,11.822932862391925,1,0,0.28657482859970135,3,0,8,1,2
858,4,3,3,0.3286219081272086,10.450993742936223,1,0,0.28657482859970135,2,4,0,1,2
859,10,3,1,0.5335689045936397,10.126163794678414,0,0,0.19332617576391958,1,4,0,1,1
860,10,3,3,0.568904593639576,10.7215735450074,0,1,0.19332617576391958,2,4,0,1,2
861,7,3,3,0.40636042402826866,11.18267988243989,0,0,0.19332617576391958,2,0,8,0,2
862,16,3,1,0.12720848056537107,11.134075023561454,0,0,0.28657482859970135,2,0,5,1,2
863,10,1,3,0.6395759717314489,10.900173422280696,0,1,0.19332617576391958,2,4,0,2,1
864,4,4,5,0.2120141342756184,11.68979217108122,1,0,0.7082209109875846,3,0,9,1,2
